delta,theta,alpha,beta,gamma,label,delta_rel,theta_rel,alpha_rel,beta_rel,gamma_rel,alpha_beta_ratio,theta_beta_ratio,engagement_index,fatigue,workload,calmness
0.7530187375369628,0.8654971252217238,0.49810507747353017,0.5123592730918076,0.6943082219704395,0,0.5527354565848082,0.629430310738797,0.2879435133123027,0.28888909579125444,0.4836923074097333,0.294811369978613,0.32868843843812795,0.2347549780306936,0.3087706900666549,0.1716389141810994,0.10734912410156713
0.5683461408379444,0.9574273492663266,0.23872743692321638,0.25657194222236057,0.8612250674006573,0,0.47263125721117855,0.8283550576099407,0.13127292485842285,0.14103969533354946,0.7535455272835521,0.28560116627807386,0.6197830078375238,0.11484694063567427,0.5101438634800297,0.19666018252908657,0.0490527221129876
0.04937036985588182,0.06714016326900885,0.4972446091848509,0.2719961694607662,0.16364471957201418,1,0.127629057985719,0.15679454215358032,0.940059442471202,0.5203417925271896,0.35829281814394415,0.5909640092873831,0.06302846959829164,0.30827710350296933,0.012341876423717715,0.41944363561396875,0.8112811988329868
0.3658123715057077,0.4088017567071968,0.019489168843162874,0.1231059538460432,0.2092439083108346,0,0.7360173016961986,0.7769657128204805,0.08539144317289843,0.24726471198946268,0.4237887093312234,0.11138549360953234,0.4367793458157178,0.23034861788419228,0.6887804984210575,0.11509838656944106,0.023697425727105495
0.4243471871620316,0.6815534176142182,0.32611108768203856,0.2992762880632207,0.20460901927098815,0,0.5182210041510293,0.8272316405547094,0.3516144493979626,0.30765655419364624,0.2073168340149093,0.3397741068164494,0.40176139773742336,0.1835700543611881,0.29743015099664805,0.045071361846214644,0.11260376032539074
0.25884317694247555,0.6956132411842901,0.24549622525138273,0.2709229666770826,0.5521771488363255,0,0.28631088882905337,0.8305575685071719,0.2508850345770687,0.26883590438338323,0.6680855664297798,0.27663123156192326,0.4401722952445466,0.18186788383385896,0.31402399676156156,0.17236672056645663,0.10502393806967414
0.49044137346243216,0.4159657175342059,0.1927944706471765,0.20816307327370112,0.5651019585218452,0,0.6283449814628914,0.503864845079732,0.20602476347612558,0.21461311282412002,0.7224704816565997,0.2870382394068025,0.3278070316420806,0.23787533027532445,0.3707580452060392,0.3154834095770104,0.08355356162599811
0.19388994409525562,0.13403850056075764,0.8464489817670616,0.7050191008716867,0.4171694247373702,1,0.1543973394320739,0.08900851470275092,0.8191727276159387,0.6508626987855182,0.4074893574667405,0.3927505259104024,0.028990243753533824,0.4708994907726183,0.016607379917308457,0.5934590594519566,0.7608198161501475
0.5608746432362094,0.5727362452677192,0.18520267665207182,0.15771938211297695,0.46392394554210326,0,0.6979847065697764,0.6827542911848441,0.18481056904653265,0.14555137943607002,0.5561744980274403,0.35826401568598665,0.5172567481956278,0.134452182950229,0.4637336016006246,0.17951670632037636,0.058488240646242376
0.4982681632529568,0.44380838299267505,0.23744553581901343,0.17642239210503216,0.4934674913174705,0,0.6435954258445695,0.5440679772679505,0.26179854919484064,0.17976100182412444,0.6268016678921142,0.4094055256542948,0.385426583851615,0.17387310991764995,0.33327397045248686,0.25663045900189085,0.09703889675970048
0.2533197785889392,0.05940565742907419,0.683813942493409,0.7420863648175905,0.4026030554235823,1,0.25054773836183214,0.01564760062449025,0.7004938105207694,0.7376534397072343,0.4261646492496442,0.27056840888739064,0.004878954868174398,0.6503679898357992,0.030491051129852495,0.8650974817687481,0.6307357708425372
0.2707975535997265,0.23447874305729938,0.5821623159378764,0.8049856174208561,0.4055600736164574,1,0.2499749134601758,0.2052719369261138,0.5535751493236868,0.7578686743372636,0.39865031174861615,0.18149876073201712,0.04797959989882269,0.6652679488396402,0.07372017769085433,0.38629176988290975,0.40297557615715784
0.1285342197937684,0.28587759399601737,0.9199324023123069,0.49273080815143255,0.29779773947345245,1,0.0931223559099823,0.2852873933898944,0.9568945662315956,0.4755658097507731,0.29329466646876906,0.65792334673632,0.11244645893407768,0.2452064476596442,0.019488633577802977,0.2437157524664506,0.7299287153405917
0.06408217219817551,0.18567904961091786,0.3282424963861933,0.517876000639956,0.24912347099715523,1,0.10981016274712657,0.31371244154396316,0.5345161987286471,0.7962626404983358,0.43489503467028384,0.1559637862163589,0.06872348673877801,0.6480024163486379,0.0695759716812041,0.304946820379996,0.41805553371772564
0.08731443721601341,0.10298672057986213,0.5072720658976869,0.32744257408852695,0.1857720084961346,1,0.16938893918275683,0.1913516065313113,0.8593654622625256,0.5463642138080899,0.348489390134985,0.5070718973979872,0.06964420455268319,0.3441685161041246,0.025789584950101932,0.36616075337184595,0.6698871473640376
0.08830899649714023,0.1663194853283872,0.43708196002143784,0.5588242836951245,0.2225223071407996,1,0.12850418670085767,0.25024886222445797,0.642151142649194,0.7877875040856975,0.3448543436503903,0.21506861684998377,0.0553662252895168,0.602731767025719,0.04834569836454297,0.3032208997348614,0.5139570464746787
0.08367142075109625,0.02885489019796386,0.6858255076922243,0.4707801170570436,0.2543223316419606,1,0.10768481429885868,0.024921407699451337,0.9539966078211527,0.6320969788633889,0.37349918485678785,0.48972388993201044,0.013454557589640107,0.41795730036852097,0.0,0.7532610754537883,1.0000000000000002
0.10898726017870135,0.19318630955288146,0.3640899049854672,0.46194363409456896,0.3433425605118048,1,0.16401134461661349,0.2937844662019504,0.5388825232884621,0.6547500008373968,0.5499400798888014,0.22194961142067973,0.08204769374137147,0.5401170177406861,0.07485596584313951,0.3885795366299369,0.39900845188384193
0.5675556061164329,0.46331996372826895,0.1548665860336463,0.20622745513385346,0.8195165786723125,0,0.6262707764745992,0.4801063984822117,0.11837563929522926,0.16529812992024953,0.9260552912865976,0.23349946412408742,0.3633795053670249,0.23413213187445256,0.4763837226642058,0.4157881308143169,0.0557535316590186
0.392185017324918,0.7545133497903265,0.12004553583593428,0.1524705164058984,0.47083565603840927,0,0.4951159881745448,0.9532547168858533,0.12059025704169829,0.15175599556491817,0.5947281096904373,0.25444056106840984,0.678700615896475,0.10314672552507695,0.5771564768934256,0.12671790454266957,0.03786625373412403
0.15879745037535958,0.13864861921912555,0.2351717821879543,0.5044134500252784,0.13999230027536644,1,0.3209718198327069,0.2690959777498775,0.4409335762920955,0.8570186787472934,0.279185526371541,0.08860827281985525,0.052887724044566965,0.8067157313793659,0.12012851690162381,0.2466016347916607,0.282363446700968
0.5897218503715642,0.267930684533534,0.15270039167352237,0.13401999413716872,0.38736176763458774,0,0.8999432972825792,0.3767524948875308,0.20780976626397035,0.17315744939812863,0.5724023430956804,0.346559256888479,0.2931124185080188,0.23911556572672812,0.41600394378567956,0.3303345559862893,0.07012424242156648
0.1012831170065197,0.08363366956090182,0.49465674659821335,0.46977135400998926,0.06623747066864158,1,0.1952253552489388,0.15676701825248948,0.8380343132666611,0.7680735349276457,0.12260318765015527,0.3277225024971472,0.03585382689946049,0.5184194344060136,0.026962276089419007,0.22590905608479267,0.6597100219134808
0.8837568782633761,1.0,0.2512305649190395,0.41593876249661577,0.6450691608381426,0,0.6851804568119588,0.8066402887821239,0.10552180248130355,0.2254617184328984,0.45273017912192687,0.15294745895815245,0.47690645834720596,0.1965331340036444,0.6315320683201755,0.11739056094126359,0.03039009871875538
0.5045172800202208,0.8282708228749476,0.2939831777000952,0.32709381386484215,0.18555370012078495,0,0.5660673754437575,0.9288074945111228,0.2765089627374668,0.3004086311437546,0.15010944627658024,0.27110121990121094,0.45343178188071775,0.17731389014482854,0.3864594150716553,0.01893628265096385,0.07858263508579547
0.08011768337283089,0.008840940496909727,0.6211766192360619,0.7540143792662394,0.2376102108445888,1,0.08131407676587327,0.0,0.796044502769904,0.9346589702026494,0.30822308341850563,0.2273541283413771,0.0,0.7608301855091656,0.0,0.8515626967243776,1.0000000000000002
0.3826798165195789,0.6349372829731892,0.161088360254202,0.17610958988543332,0.2634534183332674,0,0.5594016735350846,0.9038971193054969,0.21175471019823278,0.22107159670916168,0.364923716721189,0.2861283914871523,0.5337887856237185,0.14239077638402128,0.44627251782988775,0.07680458655688334,0.06248893556784878
0.18941575761008073,0.08010850804445624,0.4480145278694222,0.5752429858504837,0.21310651746025103,1,0.285141386699819,0.10694044478647072,0.6369727855337091,0.7863208736027234,0.31497992266384683,0.21303609890997102,0.023135065877701887,0.6854978661250377,0.05355040193635467,0.46322499453038785,0.48703103899446176
0.07038583446093104,0.08144507668685513,0.44435678259981104,0.5712315822800476,0.27690671933913036,1,0.10311069597465011,0.12063099491604759,0.6649772323046681,0.8194845771850549,0.4462009467213745,0.21280045248805526,0.023971516954837103,0.6835571239839936,0.02622499650557182,0.5593234032425783,0.6660748877261292
0.5741807071093967,0.8516701201587127,0.30121833581223856,0.21658289748228074,0.4388118713262106,0,0.5833641897244297,0.8646785028815059,0.24459229039581276,0.15350579030549802,0.4124900666246442,0.431715560916769,0.6193053118438677,0.09336479568006958,0.407167555788854,0.09552782197666283,0.07254111944412642
0.08828380742221235,0.26691208902205404,0.8327349944643888,0.6228566040798934,0.20297838282805217,1,0.05497619638569318,0.28419635658427,0.9135405913061075,0.6512646902461762,0.19342167002809219,0.44924602937768643,0.0800503496580861,0.36597415902643626,0.018171611462822715,0.18465532100454918,0.7437543157439793
0.7606191822081778,0.7733890029471153,0.08462324843500676,0.21249154416249785,0.60062395575846,0,0.781827492840484,0.7626262356888929,0.024740641939166003,0.14357417341315112,0.5862566003332856,0.12301624253625096,0.5722730274469893,0.1615747340211762,0.8988100392037811,0.166348851452852,0.006011482571923424
0.07539747671350498,0.24286687159475678,0.680809116593532,0.6235704880340227,0.21011273920836557,1,0.05822990150128765,0.28858922107750795,0.8149379888432428,0.7185535595706268,0.23853460859202902,0.34473504126585286,0.0720920295763201,0.4462293028158777,0.026227912221797114,0.20894928113600147,0.6660494939545124
0.5755291508816117,0.6292712860229897,0.1389096174848334,0.18170894660778267,0.2679316057674316,0,0.7715442136408592,0.8085560528783581,0.15062520580623762,0.1938397566588014,0.3215779901158114,0.24208862112096227,0.519733619246228,0.15653282899599583,0.5753205782007424,0.07984829161177916,0.038141120882101046
0.18192784325838252,0.06329064884193658,0.4756933505279306,0.5452915386412368,0.24605535054924518,1,0.2708312360859905,0.0799106825842679,0.6721134183402725,0.7415928899693205,0.3664353903726503,0.25304718711615326,0.019886568105949527,0.636969678434233,0.043896102758302843,0.5731208155404149,0.5391842715884115
0.14703475351297263,0.041715603598300566,0.6210372167828613,0.5672453188878381,0.11399855956902771,1,0.21549494601614538,0.04756655968006879,0.8788371624701182,0.7744441075053652,0.15190516638089557,0.3455479533722401,0.010365081665935319,0.5474400113789989,0.015389025075462956,0.4054056940540975,0.7746244339017381
0.7196527342404164,0.9017247856738524,0.13468464723224408,0.29879412390807647,0.1841638402176133,0,0.7954093968571143,0.968817424422224,0.09160393849143394,0.2522039834720452,0.13254908528040255,0.1147288931957702,0.5260665274599077,0.18321521295870172,0.7654905640467676,0.011117005479254802,0.01619057325712213
0.09376519327330395,0.12952849690580942,0.35980935045571105,0.6245081546305996,0.23846842709030472,1,0.14401594779128152,0.19890058320385753,0.5441030048718383,0.8985046041208918,0.38276696121243997,0.12480900966847738,0.03502131710342599,0.7995644256736224,0.0572569556309839,0.382434000502606,0.46935414451641744
0.3415034857515035,0.37567093134854385,0.07610656057546655,0.03543204466493191,0.013326929911807783,0,0.8427115899257331,0.8685771686846352,0.2475717992995065,0.15511185342543757,0.08562730482905861,0.4330353559919701,0.6187561913557574,0.09332124311908482,0.4744396495005072,0.007533624509342515,0.05616533209060523
0.21706195474919704,0.16117846259017116,0.2783845586453667,0.8069154789962183,0.1913440147354271,1,0.30243709394401,0.2107252746931966,0.3680764930052839,0.9999999999999999,0.25239995263808274,0.012757685029559818,0.028464599457040808,0.9999999999999999,0.12771285778495006,0.27604773787437586,0.26842117371335894
0.3170734217684344,0.36873952141371064,0.1590116732534275,0.13183284453592645,0.15427450915836152,0,0.6335471218902511,0.6958251391752522,0.31738425536813686,0.2580377893298784,0.31074656282130625,0.3628609037342393,0.38602433099968386,0.1849730263414515,0.32057045552821567,0.09721040006658906,0.10221699435753437
0.19812160955892277,0.07837025970379743,0.4335350249388892,0.4849549245165594,0.19762931060534952,1,0.32564690049992234,0.11891988658717148,0.6583125502634758,0.7070300589369457,0.31696579078286163,0.2635368294992444,0.031872035463505595,0.5958309951843277,0.058023099902434,0.44362580188241646,0.4658426974988533
0.13687373923838342,0.0449781660313934,0.48986166049575797,0.33942096066417815,0.12785737548490414,1,0.27836586019300896,0.09769016850720788,0.8655309047735363,0.5902867950954173,0.25543883697932074,0.47028490254817246,0.03696703215446775,0.4018887031245161,0.02841587920994812,0.4219420413669324,0.6474839470456988
0.14294320769165147,0.04094660407490594,0.37953341292889065,0.5794738549728596,0.27471981875221696,1,0.230543972168208,0.058120121674856556,0.577842464962713,0.841026257301085,0.44914455193464814,0.16082564301534388,0.009201722375160398,0.821484785968978,0.046727681760976844,0.7269178902255512,0.5228795026201446
0.38360959294840563,0.38861617323838216,0.10215017649773642,0.14623839110379375,0.3759340075914144,0,0.6423763676815775,0.6195606720254182,0.16886930832374158,0.22231437897558584,0.6229398223783729,0.232606668740493,0.3820825043962923,0.22350714577030747,0.44984896407685393,0.22345829168614967,0.06164703991900726
0.33582508867497757,0.13336561024299065,0.06095604433650029,0.10513953848045879,0.03521172008323081,0,0.956886157292981,0.4066280074527525,0.2693116493831172,0.3478996011368337,0.1834158399682705,0.22122090152151394,0.19804068239565994,0.373732899035776,0.3765376809457695,0.12462204386115604,0.08168187781171346
0.47000267155526915,0.5273415280104494,0.3339057367410283,0.28183088515986177,0.5677006152783561,0,0.5125295965380534,0.561015024181208,0.3125975266860479,0.2467848082264915,0.6219360540704086,0.37222196981447697,0.32960269325067043,0.21026710264746432,0.2681207020573667,0.2470924926596576,0.12788347382835322
0.5411203910082502,0.5597682068480876,0.05071812890678373,0.09356050695485776,0.5885905427494221,0,0.7146458714442279,0.7075851425374406,0.040364361490378864,0.08670512230185276,0.7726508384547484,0.22029109067808564,0.6515259357659506,0.11605181163437014,0.7828285845111759,0.24047773544945267,0.014683930323911423
0.5430972211961216,0.5429945073181797,0.1628118031918888,0.27550865840412686,0.0,0,0.8667576050370709,0.8237323682316736,0.23815959718798857,0.38075774732643164,0.0,0.16839903248473223,0.3444283441065681,0.26988053901266773,0.48147471423601074,0.0,0.05468923487482551
0.44503087845599415,0.7311477041596717,0.21522760772829622,0.2025632914600404,0.21511958988067661,0,0.5858607983763346,0.9461882489642629,0.24446481114431434,0.21883445780547742,0.24613162248792353,0.32886878945255216,0.5593666244537577,0.12599426806903966,0.42713160115657167,0.041268236816473736,0.0672062379803654
0.03205379781978,0.029338653565062822,0.2985759383504414,0.40959730258902716,0.20660149428196953,1,0.11225589829605631,0.10099936342918839,0.641025009556741,0.8165247973545448,0.4916513318166756,0.20200962083709764,0.01986333665569772,0.7119492904832792,0.027411991379811096,0.6477698871695738,0.6558824148693689
0.5103564564233232,0.4864557260945263,0.40683107418056697,0.3880964551102525,0.4098971333064041,0,0.5531000200861846,0.5045624420830935,0.3832071077849657,0.3500062087439356,0.4165730760418062,0.32557753954734947,0.23679210799345624,0.28566630305373863,0.22765133196725773,0.19029366314937418,0.15415715318382345
0.4578544891549005,0.6060631702330719,0.09191897248344177,0.13301146839777137,0.25179369039917754,0,0.7028288436785257,0.8929833173395506,0.1293417617521248,0.17630712391736988,0.3646935222196184,0.23496179585233326,0.5959364207499553,0.13081036250283082,0.6167622630449787,0.07836140840869764,0.0323014016103394
0.23241312070932935,0.45335674286286193,0.020285575856028,0.017117203117475527,0.3694172003862012,0,0.49582439570484577,0.893059208418255,0.09621596272982813,0.08228875062228849,0.7722607488174626,0.3286081467179657,0.808758201266954,0.06414403668165214,0.6069034134722606,0.18477776154428227,0.03362454120287027
0.6525655132443687,0.5365497955927305,0.46811634754364895,0.4421137297532318,0.4444565460662474,0,0.6231269171293885,0.48013721134729836,0.3755080827448277,0.33862945321083626,0.3807632080819679,0.32992139188479164,0.2325996017563824,0.2870557547868853,0.24157524770675132,0.1851685619562951,0.14431309616602125
0.3904246264457943,0.44298815006125764,0.15035820651324924,0.09213073798671556,0.3523961826474036,0,0.6376517318913433,0.6906619164504743,0.23144965528399136,0.1386589741646657,0.5667824273780364,0.4407008017607926,0.5338601732237503,0.11507784733246915,0.39392071377386556,0.180558148494046,0.07634185015729172
0.5658906870946415,0.6918294915120449,0.17608374104212768,0.19016366514527636,0.2607802761773851,0,0.7239620165452041,0.8554482928738095,0.18219458235681468,0.18993509738365885,0.291817692573164,0.28824946035967947,0.5521612327436721,0.13563891777598605,0.5223576709973952,0.06446188288362605,0.04682093811625021
0.04855651298285281,0.24587295829714217,0.5927575908853155,0.5544320725952601,0.14684371791095516,1,0.046465081448126166,0.3450738152375965,0.807346387684538,0.7280017722071934,0.19182368735714206,0.3347256955196716,0.08448228683668116,0.4366211224278457,0.03136312349830278,0.15313882433406528,0.6239328685128411
0.18204623090331168,0.29980292087372945,0.6642467062450214,0.6885632026668376,0.3536199852273695,1,0.1567625146869756,0.29689869385946444,0.6703193841550991,0.6725193369773952,0.35782522435523084,0.2899796079666038,0.08029364524607249,0.47882671912746855,0.05457262976699789,0.27349871274233817,0.4820384073775028
0.2197945446164944,0.19011260472707298,0.4032180080183776,0.46757641112969117,0.10845858557251878,1,0.36356641412863105,0.3003297984498412,0.6146450752834536,0.6833245516206813,0.16377004129376277,0.2513709573045444,0.07964937768199998,0.5150922626219698,0.09323212959553596,0.15860950075780372,0.34317258514374316
0.21402991630425638,0.19141891594016192,0.7971436247535111,0.496152586767305,0.37702872084081507,1,0.20811994306176812,0.1788625970267834,0.8409578246672528,0.49056151491763234,0.4046678724580642,0.5527130851040277,0.07472748812786048,0.3162717808516241,0.030477239628544622,0.4248695753797033,0.630844606241355
0.5800058084658739,0.5694602120035945,0.196293474450886,0.1292531988010676,0.8876392761294768,0,0.5981814166851016,0.5637161808077582,0.14354700186423963,0.07190519366771272,0.946844493661795,0.43895494892519094,0.5714512854966175,0.10475626510735056,0.45396063934447795,0.36799469996343226,0.060693721177808704
0.02697201513031687,0.10222342215004315,0.517593224365355,0.5677961451082544,0.173254454211997,1,0.035767997020485165,0.16246361558494168,0.7965921424579417,0.8401747738925712,0.28255355212173855,0.26887620799118517,0.031598481755821244,0.5900324668789071,0.011623297004398236,0.35008818926697294,0.820401574644824
0.024838482404737225,0.0,0.45971044711764586,0.17064075460249897,0.06731262443277566,1,0.14397071914302173,0.07360607022207735,0.9999999999999999,0.4690193320706464,0.25180090402352523,0.7876563650512513,0.043465308823434474,0.24379941412623382,0.0,0.4647721591195037,1.0000000000000002
0.684042197977721,0.4808265741946351,0.1291738079811334,0.30154074484572646,0.4979361371229212,0,0.8029908868598765,0.5234713661205713,0.10125183940614974,0.2786382296139537,0.5541199120423501,0.10619383160666815,0.287325220103564,0.3464901354859472,0.5901112807108627,0.2376274311879662,0.03597103352731269
0.1839104432901279,0.45514233290830325,1.0000000000000002,0.99999792060371,0.5949452047417852,1,0.056722811683539376,0.30099818939271894,0.7127944910053573,0.675290028159723,0.4152727596835268,0.31320273437543156,0.08094660877201126,0.4584368682016067,0.03665185874465031,0.3037212688843568,0.5853970022754539
0.3049690125677309,0.2258538161272602,0.10321068967222105,0.08405004714940187,0.38532463751842516,0,0.6262642825261062,0.44486914704647174,0.23221675535790187,0.1877939097673442,0.7841119367506137,0.35715975442063763,0.31955947517063454,0.220218251542003,0.33060477862182136,0.3802554364452993,0.0980987069911313
0.16589347305508134,0.15088230854762175,0.491743143640732,0.2946294381484462,0.1622927105605129,1,0.2987241841321842,0.2605705676591058,0.7991031646799446,0.4716174537193495,0.28538850204888017,0.54277489971235,0.10516059192984328,0.2953820609846035,0.05373689666701312,0.2568014605664219,0.486113297202163
0.1964641348865579,0.24487095407314696,0.780403685197571,0.37297111298509045,0.2958895465237593,1,0.2133894715275636,0.27289737146837023,0.8929070822567283,0.39699004118364856,0.33777724439685236,0.7194495203849408,0.1282976580701267,0.21602561460585853,0.03606089079935422,0.27982922574322966,0.5894851219813536
0.8771124947069122,1.0,0.3476074619792554,0.12406104499722317,0.60760069398195,0,0.7361369762936527,0.8418226335154785,0.20501825675558932,0.01893428947767478,0.4612186404138517,0.743728667690923,1.0000000000000002,0.0039363829269448425,0.49058927062745983,0.1128571647026994,0.052833243935011126
0.6328639604848839,0.4831277457937015,0.25063631010656395,0.33320999370755555,0.7142268929304338,0,0.642559251395739,0.45549476273231093,0.19014390594304398,0.26137288973818706,0.7232268219668565,0.21733960183278253,0.266861427339238,0.30933412667083127,0.3791613164909893,0.34584976416250585,0.0808486149487064
0.19596101351778933,0.17276673315942964,0.5903272642856842,0.43681592364110544,0.3363611073226077,1,0.2447262416979158,0.20662936689362962,0.7335465093186858,0.5192564877506171,0.4412089646932617,0.4451191726461877,0.07862772639809892,0.3699357347661215,0.048302440164518026,0.41519085020859475,0.5141920160750878
0.4451604430829354,0.5109810650696687,0.2805340337213167,0.16300284947604496,0.2635222304628144,0,0.6294688167258167,0.6947922021554074,0.3533280835816225,0.1917884470189,0.34613419339787727,0.5095354722163625,0.4579859187130569,0.12669620632311732,0.2954099451659056,0.10874153869067353,0.11357533397820505
0.08938168415462285,0.03990982923338077,0.43643868570546884,0.3699591215597806,0.10784657139675896,1,0.2118152528232854,0.10560353270823988,0.8381070780626195,0.6921151830219863,0.24582662975654163,0.37497606150052276,0.029799938510761258,0.48491900165442525,0.023679035252389763,0.398979705117223,0.6889509417805835
0.04309309287202638,0.06980170910652558,0.28386658983349133,0.4552619387839605,0.19722179089871636,1,0.12203304643053792,0.16946037855057847,0.5805852670113824,0.8556402164410885,0.442175784748614,0.15679049125247954,0.03198048044111427,0.7507657956861473,0.044612895949344644,0.46799619794685204,0.5349707437823007
0.45305316482081753,0.7336813783379976,0.3872533103004059,0.34269025450519963,0.37423875640979143,0,0.4659102355759342,0.7674305824587315,0.3488488768695637,0.29152619403888147,0.3576037594315529,0.35548223762142606,0.38925029738172173,0.1853522364192373,0.2762927263823025,0.0975207893454806,0.12335282918959076
0.029312097244452953,0.3225058563420426,0.4398955976028971,0.47839150839440636,0.3997873774307781,1,0.01053389536813007,0.44451284307847305,0.5807343490501596,0.6086966496599123,0.574411717567572,0.27401439920701354,0.13070905631079194,0.41943740026264964,0.06449411319025156,0.2868309459296806,0.4379543455946596
0.5240325773233031,0.610834600046734,0.2765883626025073,0.3438266153536509,0.2514198020187336,0,0.6279906429080813,0.7098300097662251,0.2791503089531049,0.34177254376404964,0.25588288117942143,0.23558917940704663,0.32546679850326293,0.25747476966343563,0.3517356143579526,0.07713735278847493,0.0900878221931383
0.19457925338511411,0.1918762328333778,0.4482279306945539,0.621259553295743,0.27289194052632104,1,0.24826052406368798,0.23818513295831376,0.5628302898358454,0.7567484970010943,0.35451702136888014,0.1869323194758695,0.055752168905290896,0.6380086672212396,0.07643560853459182,0.3206110268794845,0.39360349082367496
0.24484993872151173,0.14727182974892877,0.49820382940054886,0.6463134352080937,0.36550285749634914,1,0.28495285752758853,0.15017557230652137,0.5682553972256219,0.7186642639192616,0.44086903853627085,0.20710885977097018,0.03850362357886503,0.6534323325834512,0.06919704846372411,0.4984741157254336,0.4194838717636572
0.05543856755980807,0.27541542287796045,0.5596687243476505,0.6981050541222527,0.22114897170552802,1,0.03439202143842146,0.34186674901622205,0.6824631117435749,0.8255405948035922,0.2636574148634038,0.21893915603319217,0.07164762493380591,0.5636252924753379,0.041656301762717715,0.192900761462103,0.5527460012163988
0.30036727574171596,0.3255631948155226,0.22521614397861836,0.0614004669467865,0.10673921391942925,0,0.6473373706880834,0.6615758661848438,0.46453538742580336,0.16285217559202972,0.24403348394697627,0.7252103314988169,0.4775417572957051,0.0886497543656056,0.23532619752472517,0.0823173694791416,0.14861502245670002
0.6620852793314881,0.5736786804815777,0.17619093838128694,0.2577878271895103,0.8651837472674296,0,0.6449812056629918,0.5278316004546496,0.1054229560309442,0.17584122125917348,0.8573836373564134,0.20293881633546793,0.38027018117715544,0.23406253422150133,0.5217075538067939,0.35535228627498955,0.04693735696122829
0.08073083039526975,0.07876196293764312,0.3281715206974215,0.8377355195292276,0.46850993090810555,1,0.07679107542691083,0.07757959549369994,0.4051112131256335,0.9999999999999999,0.6416339109612872,0.031941914136834476,0.0051725805981618495,0.9999999999999999,0.04857483424498572,0.8727261269399633,0.512715646134728
0.19499860977836758,0.14269018141227902,0.6301828098856641,0.5600142277969843,0.225054652161336,1,0.23917335500629744,0.16175213407124958,0.7751602897485993,0.6625868720656671,0.2718396413246454,0.3581923277408806,0.04680196900752855,0.4726782821896909,0.03830752490572212,0.34229985726913337,0.5742142941599694
0.47050528074239,0.4339763416192936,0.0904623785841196,0.17519496710510077,0.3670787309737604,0,0.7239174333668126,0.63447168102303,0.12765593577089535,0.23284769779457723,0.5505295634518863,0.1726603970803354,0.3794126519836083,0.24482148459824474,0.5459740568158395,0.19302523301541652,0.042762129107506305
0.10919179971152503,0.2574155119863552,0.6307281232461699,0.6382625955356602,0.2335387369618762,1,0.10204159406073188,0.30158209808164826,0.7407303409536233,0.7235659660358105,0.2651174975921787,0.300472620599725,0.07460156947195276,0.4787206812889727,0.03980717839199252,0.21652801575591107,0.5644162595808377
0.10890303948496614,0.10538479836097484,0.3334067533484508,0.3962528302690339,0.031088009706264547,1,0.2738253387620913,0.25211637894137784,0.695335625137544,0.7803331401728824,0.10253082524575086,0.24622028635939966,0.056539758748578244,0.5638943375301116,0.06203929340942044,0.14582186899871025,0.4481763345569454
0.34181329430526275,0.487600237935435,0.16728294453448309,0.08288866316603885,0.11628760921821718,0,0.6489923530506838,0.8746883050973312,0.3116033539714411,0.164674474689349,0.21840658387490924,0.5056673139479614,0.6051386785307903,0.0869639479569995,0.36501237467483,0.042284361478409235,0.0854650898719247
0.045568037317089985,0.08013688658883916,0.29901256976080026,0.21009113131891347,0.2277637683769079,1,0.1651997192147978,0.23079492781302077,0.6967861734190032,0.4961681439368525,0.5891116496258209,0.4403520657999932,0.09040068264446513,0.36020737362272826,0.04467376542215781,0.4862531090085472,0.534615677543225
0.4575284839088341,0.4272800352143549,0.011627800809229455,0.18065087198309074,0.25219060810503624,0,0.7995106479797309,0.7087941790738228,0.04312558054414678,0.2859510957706932,0.4304165714029163,0.0399157159395859,0.36732472239177477,0.306735627835251,0.8152230971782335,0.1322792838180753,0.012029455194801641
0.19133748261788908,0.04106648027920928,0.312881232590143,0.5125424089336384,0.09864507564704408,1,0.3847247681126476,0.09088310051940782,0.5713808862797061,0.8713011645475973,0.19907333741381916,0.14678147451773202,0.014537412435851355,0.8303581176498257,0.07621659693556869,0.3770472846217435,0.3943452014008956
0.2397911263300182,0.2325445679511578,0.5702124047965386,0.6523378108702527,0.46690860404810564,1,0.23300109872121055,0.22131920689918425,0.5763808360262608,0.6424132396553954,0.5069362723206465,0.2513236132763973,0.06471245992745578,0.5424118423330013,0.06947358066580624,0.4426765053722345,0.41844064772389844
0.07365135346744049,0.06009905857314565,0.4423648608272096,0.6294241463114344,0.18002863884569495,1,0.11781889631672054,0.09402138060149753,0.6862353421248291,0.9323035443492983,0.29575564476075406,0.17861806595392107,0.01204739457544169,0.7768711122151886,0.023093330701816003,0.46906890528443673,0.6944200010650541
0.41519895869857676,0.5644778879195658,0.20550511097850613,0.08593593890212989,0.0,0,0.8057395741124309,1.0000000000000002,0.38425306679913085,0.176297720531388,0.0,0.5819314827970715,0.6790292143551657,0.06234436745493244,0.37424776053091346,0.0,0.08241744415111499
0.7043030229402486,0.5927214584622149,0.2892545366059929,0.10791495595765141,0.6273652210529477,0,0.7434797149350698,0.5893049488611787,0.23702676271145395,0.05108269707123894,0.640720671611045,0.6847998586158756,0.6450984951148295,0.05810928513183711,0.3930537764840962,0.2418764020239325,0.07659839282062508
